Date,Close/Last,Volume,Open,High,Low
04/12/2019,$168.77,4243,$168.27,$174.38,$168.26
04/11/2019,$178.175,2649,$176.56,$179.09,$176.56
04/10/2019,$178.16,6207,$180.28,$180.28,$176.7
04/09/2019,$178.72,4013,$180.45,$180.45,$177.86
04/08/2019,$179.79,1666,$177.5,$181.08,$177.5
04/05/2019,$180.065,2429,$177.39,$182.25,$177.39
04/04/2019,$181.54,4752,$180.27,$182.44,$180.27
04/03/2019,$176.305,15681,$180.09,$180.09,$175.95
04/02/2019,$177.395,10271,$176.29,$178.5,$175.75
04/01/2019,$177.43,4431,$179.9,$179.9,$176.51
03/29/2019,$177.25,1660,$179.32,$179.41,$176.71
03/28/2019,$179.305,4381,$176.71,$183.07,$176.71
03/27/2019,$181.015,2632,$176.8,$184.47,$176.8
03/26/2019,$183.125,8156,$183.985,$186.81,$181.42
03/25/2019,$181.96,5118,$177.87,$184.68,$177.87
03/22/2019,$181.85,4530,$180.67,$185.62,$180.67
03/21/2019,$179.325,4213,$176.09,$179.95,$176.09
03/20/2019,$177.15,1678,$179.9,$179.9,$175.78
03/19/2019,$180.19,10361,$183.48,$183.48,$179.57
03/18/2019,$183.1,4111,$182.56,$188.25,$182.05
03/15/2019,$185.375,23854,$182.4,$185.82,$182.4
03/14/2019,$183.24,5017,$179.96,$186,$179.96
03/13/2019,$186.07,1873,$182.77,$187,$182.77
03/12/2019,$186.59,11179,$182.34,$189.91,$182.34
03/11/2019,$189.88,5424,$189,$190.96,$189
03/08/2019,$187.97,1821,$189.795,$190.21,$186.16
03/07/2019,$189.85,4091,$195.21,$195.21,$189.38
03/06/2019,$191.995,4367,$189.38,$195.25,$189.38
03/05/2019,$190.6,11663,$190.11,$192.25,$189.51
03/04/2019,$196.125,1342,$200.85,$200.85,$195.04
03/01/2019,$207.48,72533,$206.25,$208.96,$206.09
02/28/2019,$205.375,33022,$206,$206.53,$203.99
02/27/2019,$208.45,4013,$211.01,$211.01,$206.97
02/26/2019,$209.87,12081,$210.21,$210.74,$208.36
02/25/2019,$209.535,1898,$214,$214,$206.27
02/22/2019,$207.72,1517,$208.6,$208.6,$205.5
02/21/2019,$204.56,1938,$201.44,$209.77,$201.44
02/20/2019,$208.535,1694,$204.83,$213.31,$204.83
02/19/2019,$208.11,1003,$202.88,$208.39,$202.88
02/15/2019,$206.195,1349,$202.83,$209.65,$202.83
02/14/2019,$201.39,1366,$197.79,$205.74,$197.79
02/13/2019,$201.4,1181,$206.05,$206.05,$201.02
02/12/2019,$203.48,1380,$200.16,$205.55,$200.16
02/11/2019,$198.25,3731,$194.43,$200.5,$194.43
02/08/2019,$198.24,20611,$191.89,$199.48,$191.86
02/07/2019,$192.31,1694,$190.6,$196.38,$190.6
02/06/2019,$201.49,3269,$204.43,$204.43,$199
02/05/2019,$204.1,2684,$205.36,$207.4,$201.51
